type_instance,instance,m,n,ov_mincost,st_mincost,ov_bestfit,st_bestfit,ov_mt,st_mt,ov_mincost_relocate,st_mincost_relocate,ov_mincost_swap,st_mincost_swap,ov_bestfit_relocate,st_bestfit_relocate,ov_bestfit_swap,st_bestfit_swap,ov_mt_relocate,st_mt_relocate,ov_mt_swap,st_mt_swap,ov_mincost_relocate_swap,st_mincost_relocate_swap,ov_mincost_swap_relocate,st_mincost_swap_relocate,ov_bestfit_relocate_swap,st_bestfit_relocate_swap,ov_bestfit_swap_relocate,st_bestfit_swap_relocate,ov_mt_relocate_swap,st_mt_relocate_swap,ov_mt_swap_relocate,st_mt_swap_relocate
r,real_instance,310,1100,788.2,0.00418875,10691.1,0.144335,768.9,0.00645702,788.2,0.118692,726.4,67.7271,789.9,85.5435,1310.7,618.456,768.9,0.0727799,715.3,54.7122,716.6,67.6846,716.4,77.2774,723.2,153.327,736.7,1112.74,713.8,55.7222,710,59.3657
